"She loves the text message options, she gets the entire text on the screen of her Blaze.",Praise,
"For some reason, the iMac did not recognize whether the Blaze's Bluetooth was turned on and the Blaze was not helpful because it kept saying log into the fitbit website for set up.",Complaint,
* It was much easier to set it up on her iPhone via the Fitbit app.,Praise,
"While the Blaze does not have all the snazzy effects of the iWatch, it does have some of the same things as the iWatch, most notably, the Blaze will notify you when you have phone calls (even when your phone is on silent).",Feature Summary,
You can also read text messages off the Blaze.,Feature Summary,
Freezes up on playback!,Bug Report,
The screen turns blue and then I have to remove the battery to restart it!,Bug Report,
"Playback interface is horrible, otherwise it seems to be a quality product.",Complaint,
DON'T BUY - until GoPro updates the firmware to support playback.,Feature Request,
I was led to believe that I could connect to my Netflix but apparently I cannot do that yet.,Complaint,
It is a watch first with just enough notification display to be great at it's job.,Feature Summary,
"Like: - small and compact - waterproof housing - TONS of settings to get the perfect shot - expandable storage - replaceable batteries - free editing software for Mac + PC - mobile app is awesome for quick posts, edits, and control - new sensor can 'crop' the video image during recording to give a traditional video camera look (instead of the fish eye) - SLOWMO!!!!",Feature Summary,
The battery lasts for several days without needing a charge and most of the apps and notifications work as you would expect them too.,Praise,
The only minor thing that actually works out in my favor is that the watch will not vibrate when recieveing a message from a group text.,Complaint,
"I actually like this so that my wrist is not vibrating like crazy when people are talking, but I don't feel like this was part of the design, but rather a flaw that kinda works out.",Praise,
I ordered this in January and have enjoyed listening to news each morning.,Praise,
"After 4 months, it started re-starting randomly during play.",Bug Report,
"It starts up, says Hello.",Feature Summary,
"When I start a request, the blue light comes on, but turns off after about 1 second, before I can complete my request.",Bug Report,
Does not understand many commands like echo does.,Complaint,
"Seems faulty, stops working and needs reset after just 30 mins of play.",Bug Report,
"However, the Dot would not pair with the receiver.",Bug Report,
"In order to pair my phone with my receiver, I had to enter a pass code into my phone.",Feature Summary,
The Dot does not have the capability to do that.,Feature Request,
Bottom line is that the Dot doesn't pair with any of my devices.,Complaint,
"Now need to get a different kind and all the connections I had set up (my fitness pal, webmd, etc) are lost or take the chance on 200 dollars for 1 year of use.",Bug Report,
Love the games and apps on this.,Praise,
Great graphics and lots of popular PS4-only games out there.,Praise,
I live in an apartment complex - two of my neighbors have connected to my echo dot without any input on my part.,Bug Report,
